loan_id,gender,married,dependents,education,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,approved
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,7.0,2.0,31.0,6.6,0.33759,1.70841,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,17.0,3.0,59.0,8.0,1.80776,2.91224,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,7.0,23.0,41.0,4.6,0.941114,0.944886,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,19.0,5.0,48.0,13.1,1.930416,4.357584,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,0.0,0.0,14.0,7.5,0.3024,0.7476,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,2.0,0.0,1.0,16.0,6.8,0.150144,0.937856,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,13.0,15.0,35.0,4.5,0.43155,1.14345,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,4.0,2.0,26.0,10.4,0.12168,2.58232,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,0.0,2.0,21.0,11.4,0.775656,1.618344,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,18.0,2.0,42.0,7.4,0.205128,2.902872,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,2.0,11.0,25.0,12.6,0.5733,2.5767,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,1.0,12.0,20.0,14.0,0.8092,1.9908,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,16.0,18.0,52.0,12.9,3.032016,3.675984,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,3.0,3.0,18.0,25.0,3.7,0.311725,0.613275,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,3.0,2.0,28.0,9.5,0.55328,2.10672,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,1.0,3.0,24.0,15.1,1.801128,1.822872,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,9.0,1.0,34.0,5.0,0.3978,1.3022,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,16.0,13.0,69.0,2.4,1.061496,0.594504,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,18.0,6.0,100.0,2.5,1.485,1.015,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,3.0,10.0,20.0,80.0,12.2,2.47904,7.28096,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,9.0,10.0,28.0,2.4,0.047712,0.624288,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,13.0,1.0,42.0,7.4,1.457652,1.650348,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,4.0,0.0,23.0,12.4,0.86986,1.98214,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,4.0,9.0,55.0,7.0,2.15985,1.69015,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,5.0,7.0,28.0,7.8,1.024296,1.159704,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,11.0,6.0,75.0,23.3,7.7589,9.7161,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,2.0,3.0,23.0,6.4,0.186944,1.285056,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,19.0,8.0,46.0,9.1,2.515786,1.670214,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,8.0,3.0,31.0,8.2,1.492154,1.049846,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,1.0,2.0,20.0,18.6,0.56916,3.15084,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,3.0,8.0,21.0,23.1,1.401939,3.449061,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,5.0,9.0,34.0,23.8,3.099236,4.992764,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,26.0,21.0,100.0,12.8,4.5824,8.2176,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,4.0,1.0,5.0,26.0,10.6,1.518556,1.237444,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,13.0,10.0,44.0,1.7,0.07106,0.67694,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,13.0,25.0,51.0,23.8,3.738504,8.399496,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,2.0,1.0,21.0,0.6,0.025074,0.100926,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,1.0,9.0,17.0,6.7,0.157182,0.981818,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,14.0,2.0,37.0,2.6,0.199134,0.762866,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,15.0,10.0,39.0,3.2,0.6864,0.5616,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,4.0,3.0,27.0,10.5,2.47212,0.36288,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,11.0,12.0,45.0,17.0,2.7387,4.9113,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,7.0,3.0,32.0,19.6,2.69696,3.57504,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,4.0,4.0,16.0,29.0,11.0,1.84382,1.34618,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,4.0,3.0,20.0,5.4,0.3186,0.7614,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,10.0,15.0,45.0,18.8,2.01348,6.44652,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,5.0,4.0,36.0,12.4,3.490848,0.973152,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,3.0,5.0,17.0,29.0,24.6,1.405398,5.728602,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,12.0,12.0,28.0,2.9,0.116116,0.695884,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,0.0,1.0,17.0,27.7,2.043706,2.665294,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,3.0,10.0,23.0,6.2,0.052762,1.373238,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,1.0,6.0,15.0,11.4,0.37107,1.33893,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,5.0,5.0,54.0,10.6,1.499688,4.224312,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,0.0,6.0,18.0,5.8,0.296496,0.747504,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,3.0,2.0,0.0,15.0,26.3,1.960665,1.984335,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,17.0,6.0,54.0,4.4,0.727056,1.648944,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,3.0,13.0,0.0,82.0,3.3,1.315116,1.390884,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,14.0,8.0,52.0,7.3,0.926224,2.869776,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,4.0,9.0,19.0,6.3,0.681093,0.515907,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,3.0,4.0,6.0,31.0,9.3,1.331946,1.551054,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,22.0,9.0,113.0,2.6,0.987168,1.950832,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,6.0,9.0,26.0,8.3,0.030212,2.127788,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,8.0,7.0,27.0,5.8,0.776736,0.789264,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,21.0,11.0,121.0,3.1,1.365364,2.385636,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,22.0,17.0,75.0,23.6,9.8766,7.8234,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,8.0,17.0,28.0,3.6,0.53424,0.47376,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,1.0,9.0,18.0,50.0,11.2,2.016,3.584,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,4.0,7.0,26.0,13.5,1.29519,2.21481,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,2.0,12.0,13.0,60.0,7.9,1.72062,3.01938,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,9.0,13.0,45.0,10.1,1.11807,3.42693,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,3.0,2.0,5.0,39.0,4.9,0.45864,1.45236,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,6.0,0.0,41.0,8.9,0.266377,3.382623,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,3.0,0.0,2.0,24.0,7.7,0.833448,1.014552,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,1.0,12.0,11.0,51.0,21.4,2.411994,8.502006,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,1.0,16.0,25.0,64.0,8.6,1.865856,3.638144,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,2.0,4.0,6.0,33.0,5.2,0.552552,1.163448,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,9.0,9.0,65.0,6.2,2.10769,1.92231,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,15.0,16.0,73.0,3.4,1.032512,1.449488,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,0.0,4.0,27.0,12.8,1.08864,2.36736,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,1.0,0.0,20.0,6.7,0.47168,0.86832,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,12.0,19.0,37.0,9.5,1.34273,2.17227,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,3.0,0.0,19.0,8.4,0.2793,1.3167,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,4.0,6.0,3.0,27.0,35.3,1.982448,7.548552,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,2.0,4.0,22.0,12.7,1.092454,1.701546,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,5.0,9.0,22.0,2.8,0.140448,0.475552,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,7.0,11.0,43.0,4.4,0.694364,1.197636,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,7.0,2.0,68.0,13.0,1.0166,7.8234,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,9.0,3.0,36.0,1.4,0.127008,0.376992,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,1.0,5.0,1.0,25.0,9.0,0.36675,1.88325,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,19.0,2.0,68.0,5.8,1.506608,2.437392,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,4.0,1.0,7.0,27.0,2.9,0.311634,0.471366,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,5.0,10.0,18.0,12.9,0.984528,1.337472,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,2.0,18.0,19.0,35.0,17.4,0.5481,5.5419,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,17.0,20.0,60.0,13.7,2.44956,5.77044,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,7.0,2.0,21.0,6.3,0.519939,0.803061,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,6.0,7.0,57.0,2.2,0.452694,0.801306,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,1.0,0.0,23.0,12.4,0.2852,2.5668,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,13.0,2.0,28.0,5.9,0.964768,0.687232,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,8.0,10.0,24.0,6.7,0.469536,1.138464,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,4.0,3.0,37.0,6.6,1.15995,1.28205,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,0.0,2.0,16.0,16.0,1.00864,1.55136,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,9.0,6.0,45.0,17.8,2.85156,5.15844,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,3.0,16.0,22.0,135.0,4.4,1.2771,4.6629,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,11.0,8.0,25.0,9.1,0.14105,2.13395,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,16.0,17.0,68.0,5.4,0.447984,3.224016,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,2.0,5.0,3.0,41.0,3.4,0.35547,1.03853,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,4.0,1.0,3.0,26.0,12.4,0.377208,2.846792,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,4.0,2.0,8.0,25.0,10.0,1.77,0.73,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,11.0,1.0,33.0,8.4,0.681912,2.090088,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,8.0,4.0,44.0,8.0,1.72128,1.79872,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,2.0,15.0,14.0,51.0,18.1,1.550808,7.680192,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,13.0,23.0,76.0,6.1,2.151104,2.484896,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,4.0,10.0,23.0,16.3,1.327146,2.421854,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,8.0,6.0,30.0,7.2,0.61344,1.54656,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,3.0,5.0,33.0,13.2,1.6335,2.7225,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,3.0,13.0,3.0,39.0,19.2,2.800512,4.687488,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,12.0,11.0,32.0,11.3,2.104512,1.511488,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,54.0,1.0,9.0,2.0,28.0,14.8,1.558144,2.585856,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,9.0,4.0,29.0,13.8,1.348674,2.653326,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,9.0,5.0,26.0,4.5,0.31005,0.85995,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,1.0,4.0,0.0,26.0,8.9,1.420796,0.893204,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,3.0,5.0,9.0,44.0,8.7,0.773256,3.054744,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,2.0,1.0,26.0,6.8,0.28288,1.48512,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,8.0,6.0,26.0,4.1,0.326196,0.739804,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,1.0,8.0,24.0,12.5,0.591,2.409,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,13.0,11.0,102.0,18.9,6.226794,13.051206,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,1.0,4.0,2.0,24.0,15.6,1.636128,2.107872,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,4.0,9.0,38.0,6.5,1.17819,1.29181,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,4.0,14.0,3.0,44.0,1.7,0.353056,0.394944,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,16.0,9.0,79.0,4.0,1.73484,1.42516,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,7.0,9.0,22.0,9.7,0.550572,1.583428,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,4.0,10.0,28.0,11.3,0.291088,2.872912,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,1.0,0.0,20.0,4.8,0.31488,0.64512,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,14.0,7.0,73.0,8.8,3.751616,2.672384,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,6.0,14.0,21.0,7.5,0.567,1.008,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,6.0,0.0,22.0,10.3,0.720588,1.545412,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,1.0,1.0,1.0,18.0,17.3,0.158814,2.955186,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,7.0,2.0,34.0,7.0,0.35938,2.02062,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,13.0,5.0,24.0,8.9,0.602352,1.533648,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,2.0,14.0,35.0,22.9,2.123975,5.891025,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,12.0,10.0,46.0,5.0,0.5612,1.7388,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,8.0,19.0,57.0,5.6,0.8778,2.3142,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,3.0,16.0,21.0,80.0,3.0,0.912,1.488,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,10.0,6.0,34.0,6.5,0.85085,1.35915,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,4.0,0.0,7.0,29.0,24.2,1.424654,5.593346,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,13.0,9.0,27.0,8.0,0.96552,1.19448,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,14.0,21.0,43.0,15.0,2.79285,3.65715,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,11.0,8.0,56.0,16.9,4.63736,4.82664,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,1.0,4.0,16.0,9.3,0.433008,1.054992,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,55.0,1.0,19.0,2.0,78.0,15.6,4.404816,7.763184,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,4.0,3.0,22.0,13.2,1.086096,1.817904,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,1.0,8.0,17.0,11.0,0.74613,1.12387,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,10.0,0.0,28.0,11.2,0.81536,2.32064,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,1.0,6.0,21.0,2.5,0.2772,0.2478,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,2.0,13.0,2.0,40.0,7.2,0.18144,2.69856,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,4.0,0.0,33.0,4.2,0.500346,0.885654,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,1.0,0.0,18.0,5.9,0.23895,0.82305,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,4.0,9.0,10.0,28.0,4.3,0.376852,0.827148,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,50.0,1.0,8.0,27.0,47.0,6.9,0.398889,2.844111,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,2.0,6.0,6.0,32.0,23.1,3.341184,4.050816,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,3.0,7.0,19.0,4.1,0.260965,0.518035,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,3.0,8.0,10.0,88.0,6.1,0.284504,5.083496,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,4.0,3.0,23.0,45.0,9.8,0.97461,3.43539,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,2.0,0.0,17.0,30.0,9.7,0.32883,2.58117,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,3.0,7.0,1.0,63.0,5.5,0.571725,2.893275,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,17.0,11.0,116.0,6.0,2.56128,4.39872,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,7.0,6.0,26.0,6.0,0.54288,1.01712,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,6.0,6.0,30.0,1.0,0.1437,0.1563,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,14.0,11.0,81.0,7.2,1.784592,4.047408,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,6.0,0.0,35.0,1.9,0.085785,0.579215,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,16.0,6.0,116.0,12.1,1.61414,12.42186,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,1.0,5.0,3.0,48.0,9.0,1.96992,2.35008,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,3.0,1.0,10.0,30.0,4.5,0.27945,1.07055,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,3.0,5.0,3.0,37.0,5.4,0.581418,1.416582,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,16.0,3.0,75.0,10.4,3.9546,3.8454,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,3.0,12.0,8.0,47.0,6.7,1.300537,1.848463,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,14.0,25.0,35.0,10.2,1.34946,2.22054,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,21.0,22.0,145.0,12.2,3.23727,14.45273,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,7.0,8.0,30.0,4.0,0.4476,0.7524,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,4.0,0.0,6.0,70.0,8.0,1.6184,3.9816,1.0,0.0
